episode_num,cumulative_reward,mean_reward,cumulative_reward_energy_term,mean_reward_energy_term,cumulative_reward_comfort_term,mean_reward_comfort_term,cumulative_abs_energy_penalty,mean_abs_energy_penalty,cumulative_abs_comfort_penalty,mean_abs_comfort_penalty,cumulative_power_demand,mean_power_demand,cumulative_temperature_violation,mean_temperature_violation,comfort_violation_time (%),length (timesteps),time_elapsed (hours)
11,-6722.315614532949,-0.19184690680744718,-3836.1974608392,-0.10890974488696348,-2906.11815369375,-0.08293716192048374,-76223949.216784,-2178.1948977392694,-5812.2363073875,-0.16587432384096748,76223949.216784,2178.1948977392694,5812.2363073875,0.16587432384096748,21.295054364886848,35041,8760.083333333334
12,-6238.374067086588,-0.17832117771365835,-4074.4968605214467,-0.11628130309707325,-2163.877206565141,-0.062039874616585076,-81489937.21042894,-2325.626061941465,-4337.754413130282,-0.12407974923317015,81489937.21042894,2325.626061941465,4337.754413130282,0.12407974923317015,17.439570788504895,35041,8760.0
13,-6015.396093199755,-0.17152956886985604,-4207.850563908884,-0.11994436540835857,-1812.5455292908696,-0.05158520346149742,-84157011.2781777,-2398.887308167172,-3625.091058581739,-0.10317040692299484,84157011.2781777,2398.887308167172,3625.091058581739,0.10317040692299484,14.879712336976683,35041,8760.083333333334
14,-5978.784251517396,-0.17019932224650103,-4360.678615156809,-0.12430589655127881,-1618.1056363605867,-0.04589342569522222,-87213572.30313618,-2486.117931025576,-3226.2112727211734,-0.09178685139044444,87213572.30313618,2486.117931025576,3226.2112727211734,0.09178685139044444,13.241631231985387,35041,8760.125
15,-5901.299175590442,-0.168273378298814,-4289.095424239001,-0.12226299726709478,-1622.203751351441,-0.04601038103171921,-85781908.48478001,-2445.259945341895,-3234.407502702882,-0.09202076206343841,85781908.48478001,2445.259945341895,3234.407502702882,0.09202076206343841,13.344368026026654,35041,8760.0
16,-6040.938722914043,-0.17228706401010396,-4150.417103541825,-0.11833382144811144,-1890.5216193722188,-0.05395324256199254,-83028342.07083651,-2366.6764289622292,-3785.0432387444375,-0.10790648512398508,83028342.07083651,2366.6764289622292,3785.0432387444375,0.10790648512398508,15.167946120259124,35041,8760.0
17,-5963.265580792933,-0.1700418259358714,-3988.945358921133,-0.11369707074546613,-1984.320221871802,-0.056344755190405306,-79778907.17842264,-2273.9414149093222,-3968.640443743604,-0.11268951038081061,79778907.17842264,2273.9414149093222,3968.640443743604,0.11268951038081061,16.218144459347624,35041,8760.125
18,-5921.14866715461,-0.16855447109459504,-3974.3580203760425,-0.11328076542169072,-1946.7906467785674,-0.05527370567290432,-79487160.40752086,-2265.6153084338143,-3893.581293557135,-0.11054741134580864,79487160.40752086,2265.6153084338143,3893.581293557135,0.11054741134580864,15.424788105362289,35041,8760.0
19,-5981.940349235222,-0.17051770403068556,-3948.2903730743037,-0.11250828690280547,-2033.6499761609189,-0.0580094171278801,-78945807.46148607,-2250.165738056109,-4073.2999523218377,-0.1160188342557602,78945807.46148607,2250.165738056109,4073.2999523218377,0.1160188342557602,16.078308267458123,35041,8760.0
20,-5846.449733207695,-0.16670804033126985,-3908.8692900460924,-0.11126910074332455,-1945.5804431616034,-0.0554389395879453,-78077385.80092184,-2225.382014866491,-3895.160886323207,-0.1108778791758906,78077385.80092184,2225.382014866491,3895.160886323207,0.1108778791758906,15.71872948831369,35041,8760.0
